combo number,number of members,member(s)
98,6,s1,s2,s3,s4,s10,s24
99,6,s1,s2,s3,s4,s11,s12
100,6,s1,s2,s3,s4,s11,s13
101,6,s1,s2,s3,s4,s11,s14
102,6,s1,s2,s3,s4,s11,s15
103,6,s1,s2,s3,s4,s11,s16
104,6,s1,s2,s3,s4,s11,s17
105,6,s1,s2,s3,s4,s11,s18
106,6,s1,s2,s3,s4,s11,s19
107,6,s1,s2,s3,s4,s11,s20
108,6,s1,s2,s3,s4,s11,s21
109,6,s1,s2,s3,s4,s11,s22
110,6,s1,s2,s3,s4,s11,s23
111,6,s1,s2,s3,s4,s11,s24
112,6,s1,s2,s3,s4,s12,s13
113,6,s1,s2,s3,s4,s12,s14
114,6,s1,s2,s3,s4,s12,s15
115,6,s1,s2,s3,s4,s12,s16
116,6,s1,s2,s3,s4,s12,s17
117,6,s1,s2,s3,s4,s12,s18
118,6,s1,s2,s3,s4,s12,s19
119,6,s1,s2,s3,s4,s12,s20
120,6,s1,s2,s3,s4,s12,s21
121,6,s1,s2,s3,s4,s12,s22
122,6,s1,s2,s3,s4,s12,s23
123,6,s1,s2,s3,s4,s12,s24
124,6,s1,s2,s3,s4,s13,s14
125,6,s1,s2,s3,s4,s13,s15
126,6,s1,s2,s3,s4,s13,s16
127,6,s1,s2,s3,s4,s13,s17
128,6,s1,s2,s3,s4,s13,s18
129,6,s1,s2,s3,s4,s13,s19
130,6,s1,s2,s3,s4,s13,s20
131,6,s1,s2,s3,s4,s13,s21
132,6,s1,s2,s3,s4,s13,s22
133,6,s1,s2,s3,s4,s13,s23
134,6,s1,s2,s3,s4,s13,s24
135,6,s1,s2,s3,s4,s14,s15
136,6,s1,s2,s3,s4,s14,s16
137,6,s1,s2,s3,s4,s14,s17
138,6,s1,s2,s3,s4,s14,s18
139,6,s1,s2,s3,s4,s14,s19
140,6,s1,s2,s3,s4,s14,s20
141,6,s1,s2,s3,s4,s14,s21
142,6,s1,s2,s3,s4,s14,s22
143,6,s1,s2,s3,s4,s14,s23
144,6,s1,s2,s3,s4,s14,s24
145,6,s1,s2,s3,s4,s15,s16
146,6,s1,s2,s3,s4,s15,s17
147,6,s1,s2,s3,s4,s15,s18
148,6,s1,s2,s3,s4,s15,s19
149,6,s1,s2,s3,s4,s15,s20
150,6,s1,s2,s3,s4,s15,s21
151,6,s1,s2,s3,s4,s15,s22
152,6,s1,s2,s3,s4,s15,s23
153,6,s1,s2,s3,s4,s15,s24
154,6,s1,s2,s3,s4,s16,s17
155,6,s1,s2,s3,s4,s16,s18
156,6,s1,s2,s3,s4,s16,s19
157,6,s1,s2,s3,s4,s16,s20
158,6,s1,s2,s3,s4,s16,s21
159,6,s1,s2,s3,s4,s16,s22
160,6,s1,s2,s3,s4,s16,s23
161,6,s1,s2,s3,s4,s16,s24
162,6,s1,s2,s3,s4,s17,s18
163,6,s1,s2,s3,s4,s17,s19
164,6,s1,s2,s3,s4,s17,s20
165,6,s1,s2,s3,s4,s17,s21
166,6,s1,s2,s3,s4,s17,s22
167,6,s1,s2,s3,s4,s17,s23
168,6,s1,s2,s3,s4,s17,s24
169,6,s1,s2,s3,s4,s18,s19
170,6,s1,s2,s3,s4,s18,s20
171,6,s1,s2,s3,s4,s18,s21
172,6,s1,s2,s3,s4,s18,s22
173,6,s1,s2,s3,s4,s18,s23
174,6,s1,s2,s3,s4,s18,s24
175,6,s1,s2,s3,s4,s19,s20
176,6,s1,s2,s3,s4,s19,s21
177,6,s1,s2,s3,s4,s19,s22
178,6,s1,s2,s3,s4,s19,s23
179,6,s1,s2,s3,s4,s19,s24
180,6,s1,s2,s3,s4,s20,s21
181,6,s1,s2,s3,s4,s20,s22
182,6,s1,s2,s3,s4,s20,s23
183,6,s1,s2,s3,s4,s20,s24
184,6,s1,s2,s3,s4,s21,s22
185,6,s1,s2,s3,s4,s21,s23
186,6,s1,s2,s3,s4,s21,s24
187,6,s1,s2,s3,s4,s22,s23
188,6,s1,s2,s3,s4,s22,s24
189,6,s1,s2,s3,s4,s23,s24
190,6,s1,s2,s3,s5,s6,s7
191,6,s1,s2,s3,s5,s6,s8
192,6,s1,s2,s3,s5,s6,s9
193,6,s1,s2,s3,s5,s6,s10
194,6,s1,s2,s3,s5,s6,s11
195,6,s1,s2,s3,s5,s6,s12
196,6,s1,s2,s3,s5,s6,s13
197,6,s1,s2,s3,s5,s6,s14
198,6,s1,s2,s3,s5,s6,s15
199,6,s1,s2,s3,s5,s6,s16
200,6,s1,s2,s3,s5,s6,s17
201,6,s1,s2,s3,s5,s6,s18
202,6,s1,s2,s3,s5,s6,s19
203,6,s1,s2,s3,s5,s6,s20
204,6,s1,s2,s3,s5,s6,s21
205,6,s1,s2,s3,s5,s6,s22
206,6,s1,s2,s3,s5,s6,s23
207,6,s1,s2,s3,s5,s6,s24
208,6,s1,s2,s3,s5,s7,s8
209,6,s1,s2,s3,s5,s7,s9
210,6,s1,s2,s3,s5,s7,s10
211,6,s1,s2,s3,s5,s7,s11
212,6,s1,s2,s3,s5,s7,s12
213,6,s1,s2,s3,s5,s7,s13
214,6,s1,s2,s3,s5,s7,s14
215,6,s1,s2,s3,s5,s7,s15
216,6,s1,s2,s3,s5,s7,s16
217,6,s1,s2,s3,s5,s7,s17
218,6,s1,s2,s3,s5,s7,s18
219,6,s1,s2,s3,s5,s7,s19
220,6,s1,s2,s3,s5,s7,s20
221,6,s1,s2,s3,s5,s7,s21
222,6,s1,s2,s3,s5,s7,s22
223,6,s1,s2,s3,s5,s7,s23
224,6,s1,s2,s3,s5,s7,s24
225,6,s1,s2,s3,s5,s8,s9
226,6,s1,s2,s3,s5,s8,s10
227,6,s1,s2,s3,s5,s8,s11
228,6,s1,s2,s3,s5,s8,s12
229,6,s1,s2,s3,s5,s8,s13
230,6,s1,s2,s3,s5,s8,s14
231,6,s1,s2,s3,s5,s8,s15
232,6,s1,s2,s3,s5,s8,s16
233,6,s1,s2,s3,s5,s8,s17
234,6,s1,s2,s3,s5,s8,s18
235,6,s1,s2,s3,s5,s8,s19
236,6,s1,s2,s3,s5,s8,s20
237,6,s1,s2,s3,s5,s8,s21
238,6,s1,s2,s3,s5,s8,s22
239,6,s1,s2,s3,s5,s8,s23
240,6,s1,s2,s3,s5,s8,s24
241,6,s1,s2,s3,s5,s9,s10
242,6,s1,s2,s3,s5,s9,s11
243,6,s1,s2,s3,s5,s9,s12
244,6,s1,s2,s3,s5,s9,s13
245,6,s1,s2,s3,s5,s9,s14
246,6,s1,s2,s3,s5,s9,s15
247,6,s1,s2,s3,s5,s9,s16
248,6,s1,s2,s3,s5,s9,s17
249,6,s1,s2,s3,s5,s9,s18
250,6,s1,s2,s3,s5,s9,s19
251,6,s1,s2,s3,s5,s9,s20
252,6,s1,s2,s3,s5,s9,s21
253,6,s1,s2,s3,s5,s9,s22
254,6,s1,s2,s3,s5,s9,s23
255,6,s1,s2,s3,s5,s9,s24
256,6,s1,s2,s3,s5,s10,s11
257,6,s1,s2,s3,s5,s10,s12
258,6,s1,s2,s3,s5,s10,s13
259,6,s1,s2,s3,s5,s10,s14
260,6,s1,s2,s3,s5,s10,s15
261,6,s1,s2,s3,s5,s10,s16
262,6,s1,s2,s3,s5,s10,s17
263,6,s1,s2,s3,s5,s10,s18
264,6,s1,s2,s3,s5,s10,s19
265,6,s1,s2,s3,s5,s10,s20
266,6,s1,s2,s3,s5,s10,s21
267,6,s1,s2,s3,s5,s10,s22
268,6,s1,s2,s3,s5,s10,s23
269,6,s1,s2,s3,s5,s10,s24
270,6,s1,s2,s3,s5,s11,s12
271,6,s1,s2,s3,s5,s11,s13
272,6,s1,s2,s3,s5,s11,s14
273,6,s1,s2,s3,s5,s11,s15
274,6,s1,s2,s3,s5,s11,s16
275,6,s1,s2,s3,s5,s11,s17
276,6,s1,s2,s3,s5,s11,s18
277,6,s1,s2,s3,s5,s11,s19
278,6,s1,s2,s3,s5,s11,s20
279,6,s1,s2,s3,s5,s11,s21
280,6,s1,s2,s3,s5,s11,s22
281,6,s1,s2,s3,s5,s11,s23
282,6,s1,s2,s3,s5,s11,s24
283,6,s1,s2,s3,s5,s12,s13
284,6,s1,s2,s3,s5,s12,s14
285,6,s1,s2,s3,s5,s12,s15
286,6,s1,s2,s3,s5,s12,s16
287,6,s1,s2,s3,s5,s12,s17
288,6,s1,s2,s3,s5,s12,s18
289,6,s1,s2,s3,s5,s12,s19
290,6,s1,s2,s3,s5,s12,s20
291,6,s1,s2,s3,s5,s12,s21
292,6,s1,s2,s3,s5,s12,s22
293,6,s1,s2,s3,s5,s12,s23
294,6,s1,s2,s3,s5,s12,s24
295,6,s1,s2,s3,s5,s13,s14
296,6,s1,s2,s3,s5,s13,s15
297,6,s1,s2,s3,s5,s13,s16
298,6,s1,s2,s3,s5,s13,s17
299,6,s1,s2,s3,s5,s13,s18
300,6,s1,s2,s3,s5,s13,s19
301,6,s1,s2,s3,s5,s13,s20
302,6,s1,s2,s3,s5,s13,s21
303,6,s1,s2,s3,s5,s13,s22
304,6,s1,s2,s3,s5,s13,s23
305,6,s1,s2,s3,s5,s13,s24
306,6,s1,s2,s3,s5,s14,s15
307,6,s1,s2,s3,s5,s14,s16
308,6,s1,s2,s3,s5,s14,s17
309,6,s1,s2,s3,s5,s14,s18
310,6,s1,s2,s3,s5,s14,s19
311,6,s1,s2,s3,s5,s14,s20
312,6,s1,s2,s3,s5,s14,s21
313,6,s1,s2,s3,s5,s14,s22
314,6,s1,s2,s3,s5,s14,s23
315,6,s1,s2,s3,s5,s14,s24
316,6,s1,s2,s3,s5,s15,s16
317,6,s1,s2,s3,s5,s15,s17
318,6,s1,s2,s3,s5,s15,s18
319,6,s1,s2,s3,s5,s15,s19
320,6,s1,s2,s3,s5,s15,s20
321,6,s1,s2,s3,s5,s15,s21
322,6,s1,s2,s3,s5,s15,s22
323,6,s1,s2,s3,s5,s15,s23
324,6,s1,s2,s3,s5,s15,s24
325,6,s1,s2,s3,s5,s16,s17
326,6,s1,s2,s3,s5,s16,s18
327,6,s1,s2,s3,s5,s16,s19
328,6,s1,s2,s3,s5,s16,s20
329,6,s1,s2,s3,s5,s16,s21
330,6,s1,s2,s3,s5,s16,s22
331,6,s1,s2,s3,s5,s16,s23
332,6,s1,s2,s3,s5,s16,s24
333,6,s1,s2,s3,s5,s17,s18
334,6,s1,s2,s3,s5,s17,s19
335,6,s1,s2,s3,s5,s17,s20
336,6,s1,s2,s3,s5,s17,s21
337,6,s1,s2,s3,s5,s17,s22
338,6,s1,s2,s3,s5,s17,s23
339,6,s1,s2,s3,s5,s17,s24
340,6,s1,s2,s3,s5,s18,s19
341,6,s1,s2,s3,s5,s18,s20
342,6,s1,s2,s3,s5,s18,s21
343,6,s1,s2,s3,s5,s18,s22
344,6,s1,s2,s3,s5,s18,s23
345,6,s1,s2,s3,s5,s18,s24
346,6,s1,s2,s3,s5,s19,s20
347,6,s1,s2,s3,s5,s19,s21
348,6,s1,s2,s3,s5,s19,s22
349,6,s1,s2,s3,s5,s19,s23
350,6,s1,s2,s3,s5,s19,s24
351,6,s1,s2,s3,s5,s20,s21
352,6,s1,s2,s3,s5,s20,s22
353,6,s1,s2,s3,s5,s20,s23
354,6,s1,s2,s3,s5,s20,s24
355,6,s1,s2,s3,s5,s21,s22
356,6,s1,s2,s3,s5,s21,s23
357,6,s1,s2,s3,s5,s21,s24
358,6,s1,s2,s3,s5,s22,s23
359,6,s1,s2,s3,s5,s22,s24
360,6,s1,s2,s3,s5,s23,s24
361,6,s1,s2,s3,s6,s7,s8
362,6,s1,s2,s3,s6,s7,s9
363,6,s1,s2,s3,s6,s7,s10
364,6,s1,s2,s3,s6,s7,s11
365,6,s1,s2,s3,s6,s7,s12
366,6,s1,s2,s3,s6,s7,s13
367,6,s1,s2,s3,s6,s7,s14
368,6,s1,s2,s3,s6,s7,s15
369,6,s1,s2,s3,s6,s7,s16
370,6,s1,s2,s3,s6,s7,s17
371,6,s1,s2,s3,s6,s7,s18
372,6,s1,s2,s3,s6,s7,s19
373,6,s1,s2,s3,s6,s7,s20
374,6,s1,s2,s3,s6,s7,s21
375,6,s1,s2,s3,s6,s7,s22
376,6,s1,s2,s3,s6,s7,s23
377,6,s1,s2,s3,s6,s7,s24
378,6,s1,s2,s3,s6,s8,s9
379,6,s1,s2,s3,s6,s8,s10
380,6,s1,s2,s3,s6,s8,s11
381,6,s1,s2,s3,s6,s8,s12
382,6,s1,s2,s3,s6,s8,s13
383,6,s1,s2,s3,s6,s8,s14
384,6,s1,s2,s3,s6,s8,s15
385,6,s1,s2,s3,s6,s8,s16
386,6,s1,s2,s3,s6,s8,s17
387,6,s1,s2,s3,s6,s8,s18
388,6,s1,s2,s3,s6,s8,s19
389,6,s1,s2,s3,s6,s8,s20
390,6,s1,s2,s3,s6,s8,s21
391,6,s1,s2,s3,s6,s8,s22
392,6,s1,s2,s3,s6,s8,s23
393,6,s1,s2,s3,s6,s8,s24
394,6,s1,s2,s3,s6,s9,s10
395,6,s1,s2,s3,s6,s9,s11
396,6,s1,s2,s3,s6,s9,s12
397,6,s1,s2,s3,s6,s9,s13
398,6,s1,s2,s3,s6,s9,s14
399,6,s1,s2,s3,s6,s9,s15
400,6,s1,s2,s3,s6,s9,s16
401,6,s1,s2,s3,s6,s9,s17
402,6,s1,s2,s3,s6,s9,s18
403,6,s1,s2,s3,s6,s9,s19
404,6,s1,s2,s3,s6,s9,s20
405,6,s1,s2,s3,s6,s9,s21
406,6,s1,s2,s3,s6,s9,s22
407,6,s1,s2,s3,s6,s9,s23
408,6,s1,s2,s3,s6,s9,s24
409,6,s1,s2,s3,s6,s10,s11
410,6,s1,s2,s3,s6,s10,s12
411,6,s1,s2,s3,s6,s10,s13
412,6,s1,s2,s3,s6,s10,s14
413,6,s1,s2,s3,s6,s10,s15
414,6,s1,s2,s3,s6,s10,s16
415,6,s1,s2,s3,s6,s10,s17
416,6,s1,s2,s3,s6,s10,s18
417,6,s1,s2,s3,s6,s10,s19
418,6,s1,s2,s3,s6,s10,s20
419,6,s1,s2,s3,s6,s10,s21
420,6,s1,s2,s3,s6,s10,s22
421,6,s1,s2,s3,s6,s10,s23
422,6,s1,s2,s3,s6,s10,s24
423,6,s1,s2,s3,s6,s11,s12
424,6,s1,s2,s3,s6,s11,s13
425,6,s1,s2,s3,s6,s11,s14
426,6,s1,s2,s3,s6,s11,s15
427,6,s1,s2,s3,s6,s11,s16
428,6,s1,s2,s3,s6,s11,s17
429,6,s1,s2,s3,s6,s11,s18
430,6,s1,s2,s3,s6,s11,s19
431,6,s1,s2,s3,s6,s11,s20
432,6,s1,s2,s3,s6,s11,s21
433,6,s1,s2,s3,s6,s11,s22
434,6,s1,s2,s3,s6,s11,s23
435,6,s1,s2,s3,s6,s11,s24
436,6,s1,s2,s3,s6,s12,s13
437,6,s1,s2,s3,s6,s12,s14
438,6,s1,s2,s3,s6,s12,s15
439,6,s1,s2,s3,s6,s12,s16
440,6,s1,s2,s3,s6,s12,s17
441,6,s1,s2,s3,s6,s12,s18
442,6,s1,s2,s3,s6,s12,s19
443,6,s1,s2,s3,s6,s12,s20
444,6,s1,s2,s3,s6,s12,s21
445,6,s1,s2,s3,s6,s12,s22
446,6,s1,s2,s3,s6,s12,s23
447,6,s1,s2,s3,s6,s12,s24
448,6,s1,s2,s3,s6,s13,s14
449,6,s1,s2,s3,s6,s13,s15
450,6,s1,s2,s3,s6,s13,s16
451,6,s1,s2,s3,s6,s13,s17
452,6,s1,s2,s3,s6,s13,s18
453,6,s1,s2,s3,s6,s13,s19
454,6,s1,s2,s3,s6,s13,s20
455,6,s1,s2,s3,s6,s13,s21
456,6,s1,s2,s3,s6,s13,s22
457,6,s1,s2,s3,s6,s13,s23
458,6,s1,s2,s3,s6,s13,s24
459,6,s1,s2,s3,s6,s14,s15
460,6,s1,s2,s3,s6,s14,s16
461,6,s1,s2,s3,s6,s14,s17
462,6,s1,s2,s3,s6,s14,s18
463,6,s1,s2,s3,s6,s14,s19
464,6,s1,s2,s3,s6,s14,s20
465,6,s1,s2,s3,s6,s14,s21
466,6,s1,s2,s3,s6,s14,s22
467,6,s1,s2,s3,s6,s14,s23
468,6,s1,s2,s3,s6,s14,s24
469,6,s1,s2,s3,s6,s15,s16
470,6,s1,s2,s3,s6,s15,s17
471,6,s1,s2,s3,s6,s15,s18
472,6,s1,s2,s3,s6,s15,s19
473,6,s1,s2,s3,s6,s15,s20
474,6,s1,s2,s3,s6,s15,s21
475,6,s1,s2,s3,s6,s15,s22
476,6,s1,s2,s3,s6,s15,s23
477,6,s1,s2,s3,s6,s15,s24
478,6,s1,s2,s3,s6,s16,s17
479,6,s1,s2,s3,s6,s16,s18
480,6,s1,s2,s3,s6,s16,s19
481,6,s1,s2,s3,s6,s16,s20
482,6,s1,s2,s3,s6,s16,s21
483,6,s1,s2,s3,s6,s16,s22
484,6,s1,s2,s3,s6,s16,s23
485,6,s1,s2,s3,s6,s16,s24
486,6,s1,s2,s3,s6,s17,s18
487,6,s1,s2,s3,s6,s17,s19
488,6,s1,s2,s3,s6,s17,s20
489,6,s1,s2,s3,s6,s17,s21
490,6,s1,s2,s3,s6,s17,s22
491,6,s1,s2,s3,s6,s17,s23
492,6,s1,s2,s3,s6,s17,s24
493,6,s1,s2,s3,s6,s18,s19
494,6,s1,s2,s3,s6,s18,s20
495,6,s1,s2,s3,s6,s18,s21
496,6,s1,s2,s3,s6,s18,s22
497,6,s1,s2,s3,s6,s18,s23
498,6,s1,s2,s3,s6,s18,s24
499,6,s1,s2,s3,s6,s19,s20
500,6,s1,s2,s3,s6,s19,s21
501,6,s1,s2,s3,s6,s19,s22
502,6,s1,s2,s3,s6,s19,s23
503,6,s1,s2,s3,s6,s19,s24
504,6,s1,s2,s3,s6,s20,s21
505,6,s1,s2,s3,s6,s20,s22
506,6,s1,s2,s3,s6,s20,s23
507,6,s1,s2,s3,s6,s20,s24
508,6,s1,s2,s3,s6,s21,s22
509,6,s1,s2,s3,s6,s21,s23
510,6,s1,s2,s3,s6,s21,s24
511,6,s1,s2,s3,s6,s22,s23
512,6,s1,s2,s3,s6,s22,s24
513,6,s1,s2,s3,s6,s23,s24
514,6,s1,s2,s3,s7,s8,s9
515,6,s1,s2,s3,s7,s8,s10
516,6,s1,s2,s3,s7,s8,s11
517,6,s1,s2,s3,s7,s8,s12
518,6,s1,s2,s3,s7,s8,s13
519,6,s1,s2,s3,s7,s8,s14
520,6,s1,s2,s3,s7,s8,s15
521,6,s1,s2,s3,s7,s8,s16
522,6,s1,s2,s3,s7,s8,s17
523,6,s1,s2,s3,s7,s8,s18
524,6,s1,s2,s3,s7,s8,s19
525,6,s1,s2,s3,s7,s8,s20
526,6,s1,s2,s3,s7,s8,s21
527,6,s1,s2,s3,s7,s8,s22
528,6,s1,s2,s3,s7,s8,s23
529,6,s1,s2,s3,s7,s8,s24
530,6,s1,s2,s3,s7,s9,s10
531,6,s1,s2,s3,s7,s9,s11
532,6,s1,s2,s3,s7,s9,s12
533,6,s1,s2,s3,s7,s9,s13
534,6,s1,s2,s3,s7,s9,s14
535,6,s1,s2,s3,s7,s9,s15
536,6,s1,s2,s3,s7,s9,s16
537,6,s1,s2,s3,s7,s9,s17
538,6,s1,s2,s3,s7,s9,s18
539,6,s1,s2,s3,s7,s9,s19
540,6,s1,s2,s3,s7,s9,s20
541,6,s1,s2,s3,s7,s9,s21
542,6,s1,s2,s3,s7,s9,s22
543,6,s1,s2,s3,s7,s9,s23
544,6,s1,s2,s3,s7,s9,s24
545,6,s1,s2,s3,s7,s10,s11
546,6,s1,s2,s3,s7,s10,s12
547,6,s1,s2,s3,s7,s10,s13
548,6,s1,s2,s3,s7,s10,s14
549,6,s1,s2,s3,s7,s10,s15
550,6,s1,s2,s3,s7,s10,s16
551,6,s1,s2,s3,s7,s10,s17
552,6,s1,s2,s3,s7,s10,s18
553,6,s1,s2,s3,s7,s10,s19
554,6,s1,s2,s3,s7,s10,s20
555,6,s1,s2,s3,s7,s10,s21
556,6,s1,s2,s3,s7,s10,s22
557,6,s1,s2,s3,s7,s10,s23
558,6,s1,s2,s3,s7,s10,s24
559,6,s1,s2,s3,s7,s11,s12
560,6,s1,s2,s3,s7,s11,s13
561,6,s1,s2,s3,s7,s11,s14
562,6,s1,s2,s3,s7,s11,s15
563,6,s1,s2,s3,s7,s11,s16
564,6,s1,s2,s3,s7,s11,s17
565,6,s1,s2,s3,s7,s11,s18
566,6,s1,s2,s3,s7,s11,s19
567,6,s1,s2,s3,s7,s11,s20
568,6,s1,s2,s3,s7,s11,s21
569,6,s1,s2,s3,s7,s11,s22
570,6,s1,s2,s3,s7,s11,s23
571,6,s1,s2,s3,s7,s11,s24
572,6,s1,s2,s3,s7,s12,s13
573,6,s1,s2,s3,s7,s12,s14
574,6,s1,s2,s3,s7,s12,s15
575,6,s1,s2,s3,s7,s12,s16
576,6,s1,s2,s3,s7,s12,s17
577,6,s1,s2,s3,s7,s12,s18
578,6,s1,s2,s3,s7,s12,s19
579,6,s1,s2,s3,s7,s12,s20
580,6,s1,s2,s3,s7,s12,s21
581,6,s1,s2,s3,s7,s12,s22
582,6,s1,s2,s3,s7,s12,s23
583,6,s1,s2,s3,s7,s12,s24
584,6,s1,s2,s3,s7,s13,s14
585,6,s1,s2,s3,s7,s13,s15
586,6,s1,s2,s3,s7,s13,s16
587,6,s1,s2,s3,s7,s13,s17
588,6,s1,s2,s3,s7,s13,s18
589,6,s1,s2,s3,s7,s13,s19
590,6,s1,s2,s3,s7,s13,s20
591,6,s1,s2,s3,s7,s13,s21
592,6,s1,s2,s3,s7,s13,s22
593,6,s1,s2,s3,s7,s13,s23
594,6,s1,s2,s3,s7,s13,s24
595,6,s1,s2,s3,s7,s14,s15
596,6,s1,s2,s3,s7,s14,s16
597,6,s1,s2,s3,s7,s14,s17
598,6,s1,s2,s3,s7,s14,s18
599,6,s1,s2,s3,s7,s14,s19
600,6,s1,s2,s3,s7,s14,s20
601,6,s1,s2,s3,s7,s14,s21
602,6,s1,s2,s3,s7,s14,s22
603,6,s1,s2,s3,s7,s14,s23
604,6,s1,s2,s3,s7,s14,s24
605,6,s1,s2,s3,s7,s15,s16
606,6,s1,s2,s3,s7,s15,s17
607,6,s1,s2,s3,s7,s15,s18
608,6,s1,s2,s3,s7,s15,s19
609,6,s1,s2,s3,s7,s15,s20
610,6,s1,s2,s3,s7,s15,s21
611,6,s1,s2,s3,s7,s15,s22
612,6,s1,s2,s3,s7,s15,s23
613,6,s1,s2,s3,s7,s15,s24
614,6,s1,s2,s3,s7,s16,s17
615,6,s1,s2,s3,s7,s16,s18
616,6,s1,s2,s3,s7,s16,s19
617,6,s1,s2,s3,s7,s16,s20
618,6,s1,s2,s3,s7,s16,s21
619,6,s1,s2,s3,s7,s16,s22
620,6,s1,s2,s3,s7,s16,s23
621,6,s1,s2,s3,s7,s16,s24
622,6,s1,s2,s3,s7,s17,s18
623,6,s1,s2,s3,s7,s17,s19
624,6,s1,s2,s3,s7,s17,s20
625,6,s1,s2,s3,s7,s17,s21
626,6,s1,s2,s3,s7,s17,s22
627,6,s1,s2,s3,s7,s17,s23
628,6,s1,s2,s3,s7,s17,s24
629,6,s1,s2,s3,s7,s18,s19
630,6,s1,s2,s3,s7,s18,s20
631,6,s1,s2,s3,s7,s18,s21
632,6,s1,s2,s3,s7,s18,s22
633,6,s1,s2,s3,s7,s18,s23
634,6,s1,s2,s3,s7,s18,s24
