combo number,number of members,member(s)
172,4,s1,s2,s13,s21
173,4,s1,s2,s13,s22
174,4,s1,s2,s13,s23
175,4,s1,s2,s13,s24
176,4,s1,s2,s14,s15
177,4,s1,s2,s14,s16
178,4,s1,s2,s14,s17
179,4,s1,s2,s14,s18
180,4,s1,s2,s14,s19
181,4,s1,s2,s14,s20
182,4,s1,s2,s14,s21
183,4,s1,s2,s14,s22
184,4,s1,s2,s14,s23
185,4,s1,s2,s14,s24
186,4,s1,s2,s15,s16
187,4,s1,s2,s15,s17
188,4,s1,s2,s15,s18
189,4,s1,s2,s15,s19
190,4,s1,s2,s15,s20
191,4,s1,s2,s15,s21
192,4,s1,s2,s15,s22
193,4,s1,s2,s15,s23
194,4,s1,s2,s15,s24
195,4,s1,s2,s16,s17
196,4,s1,s2,s16,s18
197,4,s1,s2,s16,s19
198,4,s1,s2,s16,s20
199,4,s1,s2,s16,s21
200,4,s1,s2,s16,s22
201,4,s1,s2,s16,s23
202,4,s1,s2,s16,s24
203,4,s1,s2,s17,s18
204,4,s1,s2,s17,s19
205,4,s1,s2,s17,s20
206,4,s1,s2,s17,s21
207,4,s1,s2,s17,s22
208,4,s1,s2,s17,s23
209,4,s1,s2,s17,s24
210,4,s1,s2,s18,s19
211,4,s1,s2,s18,s20
212,4,s1,s2,s18,s21
213,4,s1,s2,s18,s22
214,4,s1,s2,s18,s23
215,4,s1,s2,s18,s24
216,4,s1,s2,s19,s20
217,4,s1,s2,s19,s21
218,4,s1,s2,s19,s22
219,4,s1,s2,s19,s23
220,4,s1,s2,s19,s24
221,4,s1,s2,s20,s21
222,4,s1,s2,s20,s22
223,4,s1,s2,s20,s23
224,4,s1,s2,s20,s24
225,4,s1,s2,s21,s22
226,4,s1,s2,s21,s23
227,4,s1,s2,s21,s24
228,4,s1,s2,s22,s23
229,4,s1,s2,s22,s24
230,4,s1,s2,s23,s24
231,4,s1,s3,s4,s5
232,4,s1,s3,s4,s6
233,4,s1,s3,s4,s7
234,4,s1,s3,s4,s8
235,4,s1,s3,s4,s9
236,4,s1,s3,s4,s10
237,4,s1,s3,s4,s11
238,4,s1,s3,s4,s12
239,4,s1,s3,s4,s13
240,4,s1,s3,s4,s14
241,4,s1,s3,s4,s15
242,4,s1,s3,s4,s16
243,4,s1,s3,s4,s17
244,4,s1,s3,s4,s18
245,4,s1,s3,s4,s19
246,4,s1,s3,s4,s20
247,4,s1,s3,s4,s21
248,4,s1,s3,s4,s22
249,4,s1,s3,s4,s23
250,4,s1,s3,s4,s24
251,4,s1,s3,s5,s6
252,4,s1,s3,s5,s7
253,4,s1,s3,s5,s8
254,4,s1,s3,s5,s9
255,4,s1,s3,s5,s10
256,4,s1,s3,s5,s11
257,4,s1,s3,s5,s12
258,4,s1,s3,s5,s13
259,4,s1,s3,s5,s14
260,4,s1,s3,s5,s15
261,4,s1,s3,s5,s16
262,4,s1,s3,s5,s17
263,4,s1,s3,s5,s18
264,4,s1,s3,s5,s19
265,4,s1,s3,s5,s20
266,4,s1,s3,s5,s21
267,4,s1,s3,s5,s22
268,4,s1,s3,s5,s23
269,4,s1,s3,s5,s24
270,4,s1,s3,s6,s7
271,4,s1,s3,s6,s8
272,4,s1,s3,s6,s9
273,4,s1,s3,s6,s10
274,4,s1,s3,s6,s11
275,4,s1,s3,s6,s12
276,4,s1,s3,s6,s13
277,4,s1,s3,s6,s14
278,4,s1,s3,s6,s15
279,4,s1,s3,s6,s16
280,4,s1,s3,s6,s17
281,4,s1,s3,s6,s18
282,4,s1,s3,s6,s19
283,4,s1,s3,s6,s20
284,4,s1,s3,s6,s21
285,4,s1,s3,s6,s22
286,4,s1,s3,s6,s23
287,4,s1,s3,s6,s24
288,4,s1,s3,s7,s8
289,4,s1,s3,s7,s9
290,4,s1,s3,s7,s10
291,4,s1,s3,s7,s11
292,4,s1,s3,s7,s12
293,4,s1,s3,s7,s13
294,4,s1,s3,s7,s14
295,4,s1,s3,s7,s15
296,4,s1,s3,s7,s16
297,4,s1,s3,s7,s17
298,4,s1,s3,s7,s18
299,4,s1,s3,s7,s19
300,4,s1,s3,s7,s20
301,4,s1,s3,s7,s21
302,4,s1,s3,s7,s22
303,4,s1,s3,s7,s23
304,4,s1,s3,s7,s24
305,4,s1,s3,s8,s9
306,4,s1,s3,s8,s10
307,4,s1,s3,s8,s11
308,4,s1,s3,s8,s12
309,4,s1,s3,s8,s13
310,4,s1,s3,s8,s14
311,4,s1,s3,s8,s15
312,4,s1,s3,s8,s16
313,4,s1,s3,s8,s17
314,4,s1,s3,s8,s18
315,4,s1,s3,s8,s19
316,4,s1,s3,s8,s20
317,4,s1,s3,s8,s21
318,4,s1,s3,s8,s22
319,4,s1,s3,s8,s23
320,4,s1,s3,s8,s24
321,4,s1,s3,s9,s10
322,4,s1,s3,s9,s11
323,4,s1,s3,s9,s12
324,4,s1,s3,s9,s13
325,4,s1,s3,s9,s14
326,4,s1,s3,s9,s15
327,4,s1,s3,s9,s16
328,4,s1,s3,s9,s17
329,4,s1,s3,s9,s18
330,4,s1,s3,s9,s19
331,4,s1,s3,s9,s20
332,4,s1,s3,s9,s21
333,4,s1,s3,s9,s22
334,4,s1,s3,s9,s23
335,4,s1,s3,s9,s24
336,4,s1,s3,s10,s11
337,4,s1,s3,s10,s12
338,4,s1,s3,s10,s13
339,4,s1,s3,s10,s14
340,4,s1,s3,s10,s15
341,4,s1,s3,s10,s16
342,4,s1,s3,s10,s17
343,4,s1,s3,s10,s18
344,4,s1,s3,s10,s19
345,4,s1,s3,s10,s20
346,4,s1,s3,s10,s21
347,4,s1,s3,s10,s22
348,4,s1,s3,s10,s23
349,4,s1,s3,s10,s24
350,4,s1,s3,s11,s12
351,4,s1,s3,s11,s13
352,4,s1,s3,s11,s14
353,4,s1,s3,s11,s15
354,4,s1,s3,s11,s16
355,4,s1,s3,s11,s17
356,4,s1,s3,s11,s18
357,4,s1,s3,s11,s19
358,4,s1,s3,s11,s20
359,4,s1,s3,s11,s21
360,4,s1,s3,s11,s22
361,4,s1,s3,s11,s23
362,4,s1,s3,s11,s24
363,4,s1,s3,s12,s13
364,4,s1,s3,s12,s14
365,4,s1,s3,s12,s15
366,4,s1,s3,s12,s16
367,4,s1,s3,s12,s17
368,4,s1,s3,s12,s18
369,4,s1,s3,s12,s19
370,4,s1,s3,s12,s20
371,4,s1,s3,s12,s21
372,4,s1,s3,s12,s22
373,4,s1,s3,s12,s23
374,4,s1,s3,s12,s24
375,4,s1,s3,s13,s14
376,4,s1,s3,s13,s15
377,4,s1,s3,s13,s16
378,4,s1,s3,s13,s17
379,4,s1,s3,s13,s18
380,4,s1,s3,s13,s19
381,4,s1,s3,s13,s20
382,4,s1,s3,s13,s21
383,4,s1,s3,s13,s22
384,4,s1,s3,s13,s23
385,4,s1,s3,s13,s24
386,4,s1,s3,s14,s15
387,4,s1,s3,s14,s16
388,4,s1,s3,s14,s17
389,4,s1,s3,s14,s18
390,4,s1,s3,s14,s19
391,4,s1,s3,s14,s20
392,4,s1,s3,s14,s21
393,4,s1,s3,s14,s22
394,4,s1,s3,s14,s23
395,4,s1,s3,s14,s24
396,4,s1,s3,s15,s16
397,4,s1,s3,s15,s17
398,4,s1,s3,s15,s18
399,4,s1,s3,s15,s19
400,4,s1,s3,s15,s20
401,4,s1,s3,s15,s21
402,4,s1,s3,s15,s22
403,4,s1,s3,s15,s23
404,4,s1,s3,s15,s24
405,4,s1,s3,s16,s17
406,4,s1,s3,s16,s18
407,4,s1,s3,s16,s19
408,4,s1,s3,s16,s20
409,4,s1,s3,s16,s21
410,4,s1,s3,s16,s22
411,4,s1,s3,s16,s23
412,4,s1,s3,s16,s24
413,4,s1,s3,s17,s18
414,4,s1,s3,s17,s19
415,4,s1,s3,s17,s20
416,4,s1,s3,s17,s21
417,4,s1,s3,s17,s22
418,4,s1,s3,s17,s23
419,4,s1,s3,s17,s24
420,4,s1,s3,s18,s19
421,4,s1,s3,s18,s20
422,4,s1,s3,s18,s21
423,4,s1,s3,s18,s22
424,4,s1,s3,s18,s23
425,4,s1,s3,s18,s24
426,4,s1,s3,s19,s20
427,4,s1,s3,s19,s21
428,4,s1,s3,s19,s22
429,4,s1,s3,s19,s23
430,4,s1,s3,s19,s24
431,4,s1,s3,s20,s21
432,4,s1,s3,s20,s22
433,4,s1,s3,s20,s23
434,4,s1,s3,s20,s24
435,4,s1,s3,s21,s22
436,4,s1,s3,s21,s23
437,4,s1,s3,s21,s24
438,4,s1,s3,s22,s23
439,4,s1,s3,s22,s24
440,4,s1,s3,s23,s24
441,4,s1,s4,s5,s6
442,4,s1,s4,s5,s7
443,4,s1,s4,s5,s8
444,4,s1,s4,s5,s9
445,4,s1,s4,s5,s10
446,4,s1,s4,s5,s11
447,4,s1,s4,s5,s12
448,4,s1,s4,s5,s13
449,4,s1,s4,s5,s14
450,4,s1,s4,s5,s15
451,4,s1,s4,s5,s16
452,4,s1,s4,s5,s17
453,4,s1,s4,s5,s18
454,4,s1,s4,s5,s19
455,4,s1,s4,s5,s20
456,4,s1,s4,s5,s21
457,4,s1,s4,s5,s22
458,4,s1,s4,s5,s23
459,4,s1,s4,s5,s24
460,4,s1,s4,s6,s7
461,4,s1,s4,s6,s8
462,4,s1,s4,s6,s9
463,4,s1,s4,s6,s10
464,4,s1,s4,s6,s11
465,4,s1,s4,s6,s12
466,4,s1,s4,s6,s13
467,4,s1,s4,s6,s14
468,4,s1,s4,s6,s15
469,4,s1,s4,s6,s16
470,4,s1,s4,s6,s17
471,4,s1,s4,s6,s18
472,4,s1,s4,s6,s19
473,4,s1,s4,s6,s20
474,4,s1,s4,s6,s21
475,4,s1,s4,s6,s22
476,4,s1,s4,s6,s23
477,4,s1,s4,s6,s24
478,4,s1,s4,s7,s8
479,4,s1,s4,s7,s9
480,4,s1,s4,s7,s10
481,4,s1,s4,s7,s11
482,4,s1,s4,s7,s12
483,4,s1,s4,s7,s13
484,4,s1,s4,s7,s14
485,4,s1,s4,s7,s15
486,4,s1,s4,s7,s16
487,4,s1,s4,s7,s17
488,4,s1,s4,s7,s18
489,4,s1,s4,s7,s19
490,4,s1,s4,s7,s20
491,4,s1,s4,s7,s21
492,4,s1,s4,s7,s22
493,4,s1,s4,s7,s23
494,4,s1,s4,s7,s24
495,4,s1,s4,s8,s9
496,4,s1,s4,s8,s10
497,4,s1,s4,s8,s11
498,4,s1,s4,s8,s12
499,4,s1,s4,s8,s13
500,4,s1,s4,s8,s14
501,4,s1,s4,s8,s15
502,4,s1,s4,s8,s16
503,4,s1,s4,s8,s17
504,4,s1,s4,s8,s18
505,4,s1,s4,s8,s19
506,4,s1,s4,s8,s20
507,4,s1,s4,s8,s21
508,4,s1,s4,s8,s22
509,4,s1,s4,s8,s23
510,4,s1,s4,s8,s24
511,4,s1,s4,s9,s10
512,4,s1,s4,s9,s11
513,4,s1,s4,s9,s12
514,4,s1,s4,s9,s13
515,4,s1,s4,s9,s14
516,4,s1,s4,s9,s15
517,4,s1,s4,s9,s16
518,4,s1,s4,s9,s17
519,4,s1,s4,s9,s18
520,4,s1,s4,s9,s19
521,4,s1,s4,s9,s20
522,4,s1,s4,s9,s21
523,4,s1,s4,s9,s22
524,4,s1,s4,s9,s23
525,4,s1,s4,s9,s24
526,4,s1,s4,s10,s11
527,4,s1,s4,s10,s12
528,4,s1,s4,s10,s13
529,4,s1,s4,s10,s14
530,4,s1,s4,s10,s15
531,4,s1,s4,s10,s16
532,4,s1,s4,s10,s17
533,4,s1,s4,s10,s18
534,4,s1,s4,s10,s19
535,4,s1,s4,s10,s20
536,4,s1,s4,s10,s21
537,4,s1,s4,s10,s22
538,4,s1,s4,s10,s23
539,4,s1,s4,s10,s24
540,4,s1,s4,s11,s12
541,4,s1,s4,s11,s13
542,4,s1,s4,s11,s14
543,4,s1,s4,s11,s15
544,4,s1,s4,s11,s16
545,4,s1,s4,s11,s17
546,4,s1,s4,s11,s18
547,4,s1,s4,s11,s19
548,4,s1,s4,s11,s20
549,4,s1,s4,s11,s21
550,4,s1,s4,s11,s22
551,4,s1,s4,s11,s23
552,4,s1,s4,s11,s24
553,4,s1,s4,s12,s13
554,4,s1,s4,s12,s14
555,4,s1,s4,s12,s15
556,4,s1,s4,s12,s16
557,4,s1,s4,s12,s17
558,4,s1,s4,s12,s18
559,4,s1,s4,s12,s19
560,4,s1,s4,s12,s20
561,4,s1,s4,s12,s21
562,4,s1,s4,s12,s22
563,4,s1,s4,s12,s23
564,4,s1,s4,s12,s24
565,4,s1,s4,s13,s14
566,4,s1,s4,s13,s15
567,4,s1,s4,s13,s16
568,4,s1,s4,s13,s17
569,4,s1,s4,s13,s18
570,4,s1,s4,s13,s19
571,4,s1,s4,s13,s20
572,4,s1,s4,s13,s21
573,4,s1,s4,s13,s22
574,4,s1,s4,s13,s23
575,4,s1,s4,s13,s24
576,4,s1,s4,s14,s15
577,4,s1,s4,s14,s16
578,4,s1,s4,s14,s17
579,4,s1,s4,s14,s18
580,4,s1,s4,s14,s19
581,4,s1,s4,s14,s20
582,4,s1,s4,s14,s21
583,4,s1,s4,s14,s22
584,4,s1,s4,s14,s23
585,4,s1,s4,s14,s24
586,4,s1,s4,s15,s16
587,4,s1,s4,s15,s17
588,4,s1,s4,s15,s18
589,4,s1,s4,s15,s19
590,4,s1,s4,s15,s20
591,4,s1,s4,s15,s21
592,4,s1,s4,s15,s22
593,4,s1,s4,s15,s23
594,4,s1,s4,s15,s24
595,4,s1,s4,s16,s17
596,4,s1,s4,s16,s18
597,4,s1,s4,s16,s19
598,4,s1,s4,s16,s20
599,4,s1,s4,s16,s21
600,4,s1,s4,s16,s22
601,4,s1,s4,s16,s23
602,4,s1,s4,s16,s24
603,4,s1,s4,s17,s18
604,4,s1,s4,s17,s19
605,4,s1,s4,s17,s20
606,4,s1,s4,s17,s21
607,4,s1,s4,s17,s22
608,4,s1,s4,s17,s23
609,4,s1,s4,s17,s24
610,4,s1,s4,s18,s19
611,4,s1,s4,s18,s20
612,4,s1,s4,s18,s21
613,4,s1,s4,s18,s22
614,4,s1,s4,s18,s23
615,4,s1,s4,s18,s24
616,4,s1,s4,s19,s20
617,4,s1,s4,s19,s21
618,4,s1,s4,s19,s22
619,4,s1,s4,s19,s23
620,4,s1,s4,s19,s24
621,4,s1,s4,s20,s21
622,4,s1,s4,s20,s22
623,4,s1,s4,s20,s23
624,4,s1,s4,s20,s24
625,4,s1,s4,s21,s22
626,4,s1,s4,s21,s23
627,4,s1,s4,s21,s24
628,4,s1,s4,s22,s23
629,4,s1,s4,s22,s24
630,4,s1,s4,s23,s24
631,4,s1,s5,s6,s7
632,4,s1,s5,s6,s8
633,4,s1,s5,s6,s9
634,4,s1,s5,s6,s10
635,4,s1,s5,s6,s11
636,4,s1,s5,s6,s12
637,4,s1,s5,s6,s13
638,4,s1,s5,s6,s14
639,4,s1,s5,s6,s15
640,4,s1,s5,s6,s16
641,4,s1,s5,s6,s17
642,4,s1,s5,s6,s18
643,4,s1,s5,s6,s19
644,4,s1,s5,s6,s20
645,4,s1,s5,s6,s21
646,4,s1,s5,s6,s22
647,4,s1,s5,s6,s23
648,4,s1,s5,s6,s24
649,4,s1,s5,s7,s8
650,4,s1,s5,s7,s9
651,4,s1,s5,s7,s10
652,4,s1,s5,s7,s11
653,4,s1,s5,s7,s12
654,4,s1,s5,s7,s13
655,4,s1,s5,s7,s14
656,4,s1,s5,s7,s15
657,4,s1,s5,s7,s16
658,4,s1,s5,s7,s17
659,4,s1,s5,s7,s18
660,4,s1,s5,s7,s19
661,4,s1,s5,s7,s20
662,4,s1,s5,s7,s21
663,4,s1,s5,s7,s22
664,4,s1,s5,s7,s23
665,4,s1,s5,s7,s24
666,4,s1,s5,s8,s9
667,4,s1,s5,s8,s10
668,4,s1,s5,s8,s11
669,4,s1,s5,s8,s12
670,4,s1,s5,s8,s13
671,4,s1,s5,s8,s14
672,4,s1,s5,s8,s15
673,4,s1,s5,s8,s16
674,4,s1,s5,s8,s17
675,4,s1,s5,s8,s18
676,4,s1,s5,s8,s19
677,4,s1,s5,s8,s20
678,4,s1,s5,s8,s21
679,4,s1,s5,s8,s22
680,4,s1,s5,s8,s23
681,4,s1,s5,s8,s24
682,4,s1,s5,s9,s10
683,4,s1,s5,s9,s11
684,4,s1,s5,s9,s12
685,4,s1,s5,s9,s13
686,4,s1,s5,s9,s14
687,4,s1,s5,s9,s15
688,4,s1,s5,s9,s16
689,4,s1,s5,s9,s17
690,4,s1,s5,s9,s18
691,4,s1,s5,s9,s19
692,4,s1,s5,s9,s20
693,4,s1,s5,s9,s21
694,4,s1,s5,s9,s22
695,4,s1,s5,s9,s23
696,4,s1,s5,s9,s24
697,4,s1,s5,s10,s11
698,4,s1,s5,s10,s12
699,4,s1,s5,s10,s13
700,4,s1,s5,s10,s14
701,4,s1,s5,s10,s15
702,4,s1,s5,s10,s16
703,4,s1,s5,s10,s17
704,4,s1,s5,s10,s18
705,4,s1,s5,s10,s19
706,4,s1,s5,s10,s20
707,4,s1,s5,s10,s21
708,4,s1,s5,s10,s22
709,4,s1,s5,s10,s23
710,4,s1,s5,s10,s24
711,4,s1,s5,s11,s12
712,4,s1,s5,s11,s13
713,4,s1,s5,s11,s14
714,4,s1,s5,s11,s15
715,4,s1,s5,s11,s16
716,4,s1,s5,s11,s17
717,4,s1,s5,s11,s18
718,4,s1,s5,s11,s19
719,4,s1,s5,s11,s20
720,4,s1,s5,s11,s21
721,4,s1,s5,s11,s22
722,4,s1,s5,s11,s23
723,4,s1,s5,s11,s24
724,4,s1,s5,s12,s13
725,4,s1,s5,s12,s14
726,4,s1,s5,s12,s15
727,4,s1,s5,s12,s16
728,4,s1,s5,s12,s17
729,4,s1,s5,s12,s18
730,4,s1,s5,s12,s19
731,4,s1,s5,s12,s20
732,4,s1,s5,s12,s21
733,4,s1,s5,s12,s22
734,4,s1,s5,s12,s23
735,4,s1,s5,s12,s24
736,4,s1,s5,s13,s14
737,4,s1,s5,s13,s15
738,4,s1,s5,s13,s16
739,4,s1,s5,s13,s17
740,4,s1,s5,s13,s18
741,4,s1,s5,s13,s19
742,4,s1,s5,s13,s20
743,4,s1,s5,s13,s21
744,4,s1,s5,s13,s22
745,4,s1,s5,s13,s23
746,4,s1,s5,s13,s24
747,4,s1,s5,s14,s15
748,4,s1,s5,s14,s16
749,4,s1,s5,s14,s17
750,4,s1,s5,s14,s18
751,4,s1,s5,s14,s19
752,4,s1,s5,s14,s20
753,4,s1,s5,s14,s21
754,4,s1,s5,s14,s22
755,4,s1,s5,s14,s23
756,4,s1,s5,s14,s24
757,4,s1,s5,s15,s16
758,4,s1,s5,s15,s17
759,4,s1,s5,s15,s18
760,4,s1,s5,s15,s19
761,4,s1,s5,s15,s20
762,4,s1,s5,s15,s21
763,4,s1,s5,s15,s22
764,4,s1,s5,s15,s23
765,4,s1,s5,s15,s24
766,4,s1,s5,s16,s17
767,4,s1,s5,s16,s18
768,4,s1,s5,s16,s19
769,4,s1,s5,s16,s20
770,4,s1,s5,s16,s21
771,4,s1,s5,s16,s22
772,4,s1,s5,s16,s23
773,4,s1,s5,s16,s24
774,4,s1,s5,s17,s18
775,4,s1,s5,s17,s19
776,4,s1,s5,s17,s20
777,4,s1,s5,s17,s21
778,4,s1,s5,s17,s22
779,4,s1,s5,s17,s23
780,4,s1,s5,s17,s24
781,4,s1,s5,s18,s19
782,4,s1,s5,s18,s20
783,4,s1,s5,s18,s21
784,4,s1,s5,s18,s22
785,4,s1,s5,s18,s23
786,4,s1,s5,s18,s24
787,4,s1,s5,s19,s20
788,4,s1,s5,s19,s21
789,4,s1,s5,s19,s22
790,4,s1,s5,s19,s23
791,4,s1,s5,s19,s24
792,4,s1,s5,s20,s21
793,4,s1,s5,s20,s22
794,4,s1,s5,s20,s23
795,4,s1,s5,s20,s24
796,4,s1,s5,s21,s22
797,4,s1,s5,s21,s23
798,4,s1,s5,s21,s24
799,4,s1,s5,s22,s23
800,4,s1,s5,s22,s24
801,4,s1,s5,s23,s24
802,4,s1,s6,s7,s8
803,4,s1,s6,s7,s9
804,4,s1,s6,s7,s10
805,4,s1,s6,s7,s11
806,4,s1,s6,s7,s12
807,4,s1,s6,s7,s13
808,4,s1,s6,s7,s14
809,4,s1,s6,s7,s15
810,4,s1,s6,s7,s16
811,4,s1,s6,s7,s17
812,4,s1,s6,s7,s18
813,4,s1,s6,s7,s19
814,4,s1,s6,s7,s20
815,4,s1,s6,s7,s21
816,4,s1,s6,s7,s22
817,4,s1,s6,s7,s23
818,4,s1,s6,s7,s24
819,4,s1,s6,s8,s9
820,4,s1,s6,s8,s10
821,4,s1,s6,s8,s11
822,4,s1,s6,s8,s12
823,4,s1,s6,s8,s13
824,4,s1,s6,s8,s14
825,4,s1,s6,s8,s15
826,4,s1,s6,s8,s16
827,4,s1,s6,s8,s17
828,4,s1,s6,s8,s18
829,4,s1,s6,s8,s19
830,4,s1,s6,s8,s20
831,4,s1,s6,s8,s21
832,4,s1,s6,s8,s22
833,4,s1,s6,s8,s23
834,4,s1,s6,s8,s24
835,4,s1,s6,s9,s10
836,4,s1,s6,s9,s11
837,4,s1,s6,s9,s12
838,4,s1,s6,s9,s13
839,4,s1,s6,s9,s14
840,4,s1,s6,s9,s15
841,4,s1,s6,s9,s16
842,4,s1,s6,s9,s17
843,4,s1,s6,s9,s18
844,4,s1,s6,s9,s19
845,4,s1,s6,s9,s20
846,4,s1,s6,s9,s21
847,4,s1,s6,s9,s22
848,4,s1,s6,s9,s23
849,4,s1,s6,s9,s24
850,4,s1,s6,s10,s11
851,4,s1,s6,s10,s12
852,4,s1,s6,s10,s13
853,4,s1,s6,s10,s14
854,4,s1,s6,s10,s15
855,4,s1,s6,s10,s16
856,4,s1,s6,s10,s17
857,4,s1,s6,s10,s18
858,4,s1,s6,s10,s19
859,4,s1,s6,s10,s20
860,4,s1,s6,s10,s21
861,4,s1,s6,s10,s22
862,4,s1,s6,s10,s23
863,4,s1,s6,s10,s24
864,4,s1,s6,s11,s12
865,4,s1,s6,s11,s13
866,4,s1,s6,s11,s14
867,4,s1,s6,s11,s15
868,4,s1,s6,s11,s16
869,4,s1,s6,s11,s17
870,4,s1,s6,s11,s18
871,4,s1,s6,s11,s19
872,4,s1,s6,s11,s20
